datetime,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WIND_SPEED,WS_HR
2016/1/6 5:00,0.471830988,0.307228916,0.163043478,0.536585366,0.360902256,0.016694491,0.098712446,0.071428571,0,0.88372093,0.466666676,0.285714286,0.166666667
2016/1/6 6:00,0.471830988,0.150602413,0.028260869,0.141463419,0.086466164,0.257095159,0.10944206,0.060150376,0.006666667,0.88372093,0.242857138,0.571428571,0.166666667
2016/1/6 7:00,0.471830988,0.186746993,0.034782609,0.195121951,0.117794491,0.257095159,0.096566524,0.04887218,0.113333337,0.895348837,0.19047619,0.428571429,0.5
2016/1/6 8:00,0.43661972,0.192771084,0.039130434,0.212195117,0.135338346,0.257095159,0.057939914,0.033834586,0.279999987,0.906976744,0.157142855,0.428571429,0.333333333
2016/1/6 9:00,0.43661972,0.150602413,0.034782609,0.204878039,0.122807018,0.240400668,0.045064378,0.026315789,0.1,0.906976744,0.128571431,0.285714286,0.333333333
2016/1/6 10:00,0.471830988,0.138554222,0.065217391,0.317073171,0.197994987,0.215358932,0.055793991,0.018796992,0.006666667,0.906976744,0.138095243,0.285714286,0.333333333
2016/1/6 11:00,0.507042255,0.150602413,0.084782611,0.292682927,0.197994987,0.223706177,0.069742489,0.033834586,0,0.848837209,0.176190478,0.285714286,0.333333333
2016/1/6 12:00,0.518779344,0.168674703,0.07536232,0.272357724,0.18128655,0.245965498,0.083690987,0.04887218,,0.829457364,0.203174606,0.428571429,0.333333333
2016/1/6 13:00,0.530516434,0.186746993,0.065942028,0.25203252,0.164578112,0.268224819,0.096566524,0.056390977,,0.810077519,0.230158734,0.428571429,0.333333333
2016/1/6 14:00,0.542253523,0.204819283,0.056521737,0.231707317,0.147869674,0.29048414,0.072961373,0.052631579,0,0.790697674,0.257142862,0.571428571,0.333333333
2016/1/6 15:00,0.507042255,0.192771084,0.047826088,0.219512195,0.135338346,0.298831386,0.075107296,0.033834586,0,0.779069767,0.19047619,0.571428571,0.333333333
2016/1/6 16:00,0.471830988,0.198795193,0.032608696,0.243902439,0.147869674,0.282136895,0.066523605,0.045112782,0,0.825581395,0.209523814,0.571428571,0.333333333
2016/1/6 17:00,0.471830988,0.174698794,0.017391305,0.236585361,0.122807018,0.273789649,0.068669528,0.041353383,0,0.837209302,0.152380955,0.571428571,0.5
2016/1/6 18:00,0.43661972,0.168674703,0.010869565,0.268292683,0.135338346,0.240400668,0.081545064,0.052631579,0,0.837209302,0.138095243,0.428571429,0.5
2016/1/6 19:00,0.43661972,0.192771084,0.010869565,0.243902439,0.135338346,0.248747913,0.090128755,0.056390977,0,0.813953488,0.152380955,0.571428571,0.5
2016/1/6 20:00,0.43661972,0.168674703,0.02173913,0.214634151,0.119047617,0.265442404,0.090128755,0.037593985,0,0.802325581,0.138095243,0.571428571,0.666666667
2016/1/6 21:00,0.43661972,0.168674703,0.02173913,0.187804873,0.106516288,0.282136895,0.079399142,0.045112782,0,0.779069767,0.123809519,0.571428571,0.666666667
2016/1/6 22:00,0.43661972,0.168674703,0.02173913,0.180487807,0.102756887,0.29048414,0.066523605,0.030075188,0,0.779069767,0.128571431,0.571428571,0.666666667
2016/1/6 23:00,0.43661972,0.162650612,0.026086958,0.146341463,0.087719296,0.29048414,0.068669528,0.04887218,0,0.790697674,0.133333331,0.571428571,0.666666667
2016/1/7 0:00,0.401408453,0.156626503,0.023913044,0.139024386,0.082706769,0.282136895,0.077253219,0.052631579,0,0.790697674,0.180952379,0.428571429,0.5
2016/1/7 1:00,0.401408453,0.144578313,0.02173913,0.146341463,0.085213033,0.273789649,0.077253219,0.060150376,0,0.802325581,0.095238095,0.428571429,0.5
2016/1/7 2:00,0.401408453,0.144578313,0.026086958,0.119512197,0.073934836,0.282136895,0.079399142,0.052631579,0,0.802325581,0.090476189,0.428571429,0.5
2016/1/7 3:00,0.401408453,0.150602413,0.02173913,0.114634142,0.068922303,0.282136895,0.057939914,0.060150376,0,0.790697674,0.095238095,0.428571429,0.5
2016/1/7 4:00,0.401408453,0.162650612,0.023913044,0.114634142,0.070175441,0.282136895,0.070815451,0.071428571,0,0.779069767,0.114285719,0.428571429,0.5
2016/1/7 5:00,0.401408453,0.168674703,0.019565217,0.158536585,0.090225565,0.273789649,0.075107296,0.067669173,0,0.76744186,0.109523807,0.428571429,0.5
2016/1/7 6:00,0.401408453,0.186746993,0.015217391,0.136585364,0.076441105,0.29048414,0.092274678,0.056390977,0,0.779069767,0.114285719,0.428571429,0.5
2016/1/7 7:00,0.43661972,0.210843374,0.02173913,0.182926829,0.105263163,0.257095159,0.105150215,0.063909774,0,0.779069767,0.119047619,0.428571429,0.5
2016/1/7 8:00,0.43661972,0.234939755,0.047826088,0.236585361,0.147869674,0.248747913,0.105150215,0.082706767,0,0.755813953,0.147619043,0.428571429,0.5
