datetime,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WIND_SPEED,WS_HR
2016/1/2 17:00,-0.745317125,2.808532364,-0.302680883,1.540397894,1.272256159,-0.326419421,1.494355368,1.556593986,-0.141760134,0.772657173,2.058725254,-0.239425376,-0.930726903
2016/1/2 18:00,-0.745317125,0.853916869,-0.381750917,1.03042791,0.713367381,-0.05457577,1.462133772,1.853286234,-0.141760134,0.772657173,4.335968004,-0.239425376,-0.930726903
2016/1/2 19:00,-0.745317125,0.538656232,-0.3422159,-0.261496115,-0.334549079,0.217267882,1.172139411,2.090640032,-0.141760134,0.772657173,0.040260206,-1.230057739,-0.930726903
2016/1/2 20:00,-0.745317125,0.538656232,-0.381750917,-0.227497987,-0.320576807,0.162899151,1.397690581,1.853286234,-0.141760134,0.863579328,0.402548843,-1.230057739,-0.930726903
2016/1/2 21:00,-0.745317125,0.412552128,-0.421285934,-0.669472038,-0.697826772,0.380374073,1.236582602,1.437917087,-0.141760134,0.954501482,-0.32202843,-0.239425376,-0.930726903
2016/1/2 22:00,-0.745317125,0.412552128,-0.381750917,-0.584477041,-0.627965675,0.162899151,1.268804198,1.497255536,-0.141760134,0.954501482,0.19552673,-1.230057739,-0.930726903
2016/1/2 23:00,-0.745317125,0.601708285,-0.3422159,-0.737468052,-0.725771251,0.217267882,0.688815475,1.437917087,0.066301008,1.045423637,0.19552673,-0.239425376,-0.930726903
2016/1/3 0:00,-0.928163397,1.043073213,-0.3422159,-0.703470005,-0.711798978,-0.000207039,0.559929092,0.963209491,0.274362149,1.227267946,-0.218517373,-1.230057739,0.110871405
2016/1/3 1:00,-0.928163397,0.853916869,-0.401518414,-0.584477041,-0.627965675,-0.16331323,0.334377922,0.607178793,,1.227267946,-0.425539425,-0.239425376,-0.930726903
2016/1/3 2:00,-0.928163397,0.664760525,-0.460820928,-0.465484077,-0.544132371,-0.326419421,0.044383561,0.132471197,-0.141760134,1.227267946,-0.632561476,-0.239425376,-0.930726903
2016/1/3 3:00,-0.928163397,1.043073213,-0.263145913,0.180477936,0.014756407,-0.326419421,-0.181167609,0.013794298,-0.141760134,1.227267946,-0.166761907,-0.239425376,0.110871405
2016/1/3 4:00,-0.928163397,0.223395784,-0.263145913,-0.142502989,-0.264687982,-0.326419421,0.108826752,-0.2235595,-0.141760134,1.227267946,-0.994850112,-0.239425376,0.110871405
2016/1/3 5:00,-0.928163397,0.853916869,-0.263145913,-0.006511123,-0.124965787,-0.435156882,0.366599518,0.251148096,1.106606744,1.227267946,-0.943094646,-0.239425376,-0.930726903
2016/1/3 6:00,-0.928163397,0.980020973,-0.302680883,0.520457925,0.433922991,-0.652631803,0.495485901,0.429163445,2.146912435,1.227267946,-0.787828123,-0.239425376,0.110871405
2016/1/3 7:00,-0.928163397,0.286447836,-0.105005844,0.860437915,0.713367381,-0.652631803,-0.020059631,0.429163445,0.274362149,1.227267946,-0.632561476,-0.239425376,-0.930726903
2016/1/3 8:00,-0.745317125,0.223395784,0.171739229,0.350467931,0.294200797,-0.435156882,-0.342275588,0.132471197,-0.141760134,1.136345791,-0.839583589,-0.239425376,-0.930726903
2016/1/3 9:00,-0.562470853,0.160343544,0.250809169,0.180477936,0.294200797,-0.380788151,-0.664491545,0.013794298,0.066301008,1.045423637,-1.04660564,-0.239425376,-0.930726903
2016/1/3 10:00,-0.562470853,0.349499888,0.171739229,0.180477936,0.154478602,-0.489525612,-0.696713141,-0.164221051,1.938851247,0.954501482,-0.943094646,-1.230057739,-0.930726903
2016/1/3 11:00,-0.745317125,0.727812577,0.567089306,1.03042791,0.99281177,-0.652631803,-0.535605162,-0.342236399,3.395279312,1.227267946,-0.943094646,-0.239425376,-0.930726903
2016/1/3 12:00,-0.562470853,0.538656232,0.448484207,0.520457925,0.713367381,-0.543894342,-0.406718779,-0.28289795,1.106606744,1.227267946,-1.098361169,-0.239425376,0.110871405
2016/1/3 13:00,-0.562470853,0.412552128,0.329879203,0.520457925,0.433922991,-0.326419421,-0.438940375,-0.28289795,0.066301008,1.045423637,-0.994850112,-0.239425376,-0.930726903
2016/1/3 14:00,-0.562470853,0.664760525,0.408949237,0.860437915,0.853089575,-0.489525612,-0.600048354,-0.104882601,-0.141760134,1.045423637,-0.787828123,-0.239425376,-0.930726903
2016/1/3 15:00,-0.562470853,0.853916869,0.922904413,2.050367878,1.970867132,-0.761369263,-0.567826758,-0.104882601,0.690484431,1.136345791,0.764837355,-0.239425376,-0.930726903
2016/1/3 16:00,-0.562470853,0.538656232,0.250809169,1.540397894,1.411978354,-0.652631803,-0.567826758,-0.045544151,2.563034562,1.227267946,0.092015673,-1.230057739,-0.930726903
2016/1/3 17:00,-0.745317125,0.412552128,-0.144540861,1.880377883,1.411978354,-0.761369263,-0.503383566,0.251148096,4.019462627,1.3181901,-0.166761907,-0.239425376,-0.930726903
2016/1/3 18:00,-0.745317125,0.853916869,-0.302680883,1.370407899,0.99281177,-0.707000533,-0.438940375,0.132471197,0.690484431,1.3181901,-0.632561476,-1.230057739,-0.930726903
2016/1/3 19:00,-0.745317125,1.988854935,-0.302680883,1.200417904,0.853089575,-0.761369263,-0.148946014,0.429163445,1.314667808,1.409112255,-0.684317066,-0.239425376,-0.930726903
2016/1/3 20:00,-0.745317125,0.538656232,-0.263145913,0.520457925,0.433922991,-0.435156882,-0.148946014,0.191809647,0.274362149,1.409112255,-0.787828123,-0.239425376,-0.930726903
2016/1/3 21:00,-0.745317125,0.790864629,-0.263145913,0.180477936,0.014756407,-0.435156882,-0.213389205,0.429163445,1.314667808,1.409112255,-0.891339117,-1.230057739,0.110871405
2016/1/3 22:00,-0.745317125,0.980020973,-0.302680883,0.520457925,0.294200797,-0.815737994,-0.438940375,0.310486546,-0.141760134,1.409112255,-0.994850112,-1.230057739,-0.930726903
2016/1/3 23:00,-0.745317125,0.916968921,-0.223610896,0.860437915,0.713367381,-1.141950375,-0.181167609,0.191809647,-0.141760134,1.409112255,-0.943094646,-1.230057739,-0.930726903
2016/1/4 0:00,-0.745317125,0.980020973,-0.065470874,1.200417904,0.99281177,-1.353988429,-0.310053992,-0.045544151,-0.141760134,1.409112255,-1.5641608,-1.230057739,-0.930726903
2016/1/4 1:00,-0.745317125,1.610542246,-0.065470874,1.540397894,1.272256159,-1.435541524,-0.342275588,-0.579590197,0.066301008,1.409112255,0.609570956,-1.230057739,-0.930726903
2016/1/4 2:00,-0.745317125,0.853916869,0.01359916,1.200417904,0.99281177,-1.337677799,-0.342275588,-0.698267096,-0.141760134,1.409112255,0.350793376,-0.239425376,-0.930726903
2016/1/4 3:00,-0.745317125,0.790864629,0.408949237,1.880377883,1.691422743,-1.364862164,0.012161965,-0.698267096,-0.141760134,1.409112255,0.040260206,-0.239425376,-0.930726903
