datetime,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SHELT_TEMP,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2008-06-16 09:00:00,二林,29.02,0.11,1.94,1.72,3.66,28.9,18,2,0.0,68.97,27.18,0.6,198.19,199.39,4.03,3.14
2008-06-16 10:00:00,二林,29.13,0.11,3.34,3.72,7.06,28.7,19,2,0.0,70.33,27.27,1.2,206.16,209.37,4.35,4.04
2008-06-16 11:00:00,二林,28.35,0.08,2.06,1.39,3.45,29.8,25,4,0.0,74.34,27.18,0.5,224.05,219.83,4.32,4.53
2008-06-16 12:00:00,二林,27.85,0.08,1.73,1.59,3.32,28.8,18,5,0.0,75.09,27.21,0.5,211.18,209.26,4.8,4.4
2008-06-16 13:00:00,二林,27.28,0.12,2.79,3.57,6.36,26.3,12,6,0.0,78.83,27.11,0.7,207.97,216.68,5.95,5.3
2008-06-16 14:00:00,二林,27.37,0.12,2.3,2.51,4.81,25.7,9,2,0.0,78.76,26.74,0.5,209.45,212.3,5.14,5.35
2008-06-16 15:00:00,二林,26.66,0.11,2.09,2.51,4.6,23.4,18,4,0.4,82.73,26.6,0.2,224.81,237.81,5.1,4.76
2008-06-16 16:00:00,二林,26.69,0.1,1.85,2.7,4.54,21.3,30,2,0.2,79.56,26.45,0.4,209.8,212.65,6.02,5.38
2008-06-16 17:00:00,二林,26.07,0.1,2.04,3.66,5.7,20.9,27,5,0.0,81.16,26.39,0.4,223.03,232.38,6.31,5.92
2008-06-16 18:00:00,二林,25.73,0.09,1.87,3.06,4.94,20.3,22,2,0.0,82.44,26.43,0.3,209.21,215.54,5.76,5.77
2008-06-16 19:00:00,二林,25.81,0.08,1.48,3.82,5.3,19,18,3,0.0,81.37,26.83,0.3,214.65,203.41,9.05,6.26
2008-06-16 20:00:00,二林,25.41,0.07,1.48,1.39,2.87,21.5,15,0,0.4,81.36,27.06,0.1,205.32,203.25,7.01,6.91
2008-06-16 21:00:00,二林,25.17,0.07,1.28,1.55,2.82,21.6,15,0,0.4,82.17,27.13,0*,201.4,203.58,6.3,6.66
2008-06-16 22:00:00,二林,24.96,0.07,1.34,1.58,2.93,21,7,1,0.0,82.84,27.11,0*,216.62,221.28,4.3,4.05
2008-06-16 23:00:00,二林,24.9,0.08,1.48,5.6,7.07,17.1,14,2,0.0,81.12,27.07,0.3,228.99,220.53,2.43,2.99
2008-06-17 00:00:00,二林,24.84,0.07,1.32,5.56,6.87,15.6,14,2,0.0,80.63,27.13,0.3,209.26,179.95,1.96,2
2008-06-17 01:00:00,二林,24.67,0.08,1.46,8.29,9.76,11.8,16,1,0.0,81.6,26.83,0.5,190.28,199.27,2.21,1.61
2008-06-17 02:00:00,二林,25.1,0.07,1.42,6.98,8.39,13,15,2,0.0,78.68,26.42,0.6,215.1,215.48,3.39,2.52
2008-06-17 03:00:00,二林,26.01,0.06,0.49,1.34,1.84,18.5,19,4,0.0,74.92,26.48,0.4,213.04,211.32,3.12,3.48
2008-06-17 04:00:00,二林,26.05,0.06,0.7,5.91,6.61,13,21,4,0.0,76.04,26.43,1.1,220.99,220.92,4.74,3.48
2008-06-17 05:00:00,二林,26.43,0.07,0.29,0.3,0.59,21,20,2,0.0,77.35,26.39,0.8,233.85,236.11,6.19,5.15
2008-06-17 06:00:00,二林,26.65,0.08,0.75,0.89,1.64,19.5,22,5,0.0,76.63,26.44,0.7,223.72,215.78,4.3,5.32
2008-06-17 07:00:00,二林,27.62,0.15,0.88,1.34,2.22,19.1,28,9,0.0,72.21,26.85,0.7,218.71,219.15,4.92,4.49
2008-06-17 08:00:00,二林,28.61,0.15,0.98,0.96,1.94,21.1,26,10,0.0,70.81,27.18,0.8,217.83,219.17,5.74,5.24
2008-06-17 09:00:00,二林,29.44,0.13,1.06,1.08,2.14,25,27,7,0.0,68.93,27.23,1,229.12,234.17,9.93,7.39
2008-06-17 10:00:00,二林,28.49,0.08,0.95,0.56,1.51,26.6,18,4,0.0,71.15,27.12,0.6,231.88,230.62,7.85,7.62
2008-06-17 11:00:00,二林,29.6,0.11,1.32,1.7,3.03,28.3,25,4,0.0,69.39,27.2,1.5,232.83,234.66,7.53,7.28
2008-06-17 12:00:00,二林,29.64,0.1,0.88,1.92,2.8,32.1,21,1,0.0,67.47,27.28,1.2,235.22,236.4,6.35,6.53
2008-06-17 13:00:00,二林,30.7,0.1,0.84,1.3,2.14,34.6,33,8,0.0,66.73,27.17,1,234.93,240.91,6.99,6.13
2008-06-17 14:00:00,二林,31.81,0.11,0.91,1.89,2.8,40.5,26,6,0.0,62.43,26.91,1.8,246.8,248.7,7.03,7.6
2008-06-17 15:00:00,二林,31.45,0.09,1.51,2.97,4.48,30.6,34,6,0.0,62.98,26.96,2,253.33,253.99,7.38,7.71
2008-06-17 16:00:00,二林,31.16,0.09,1.44,2.4,3.84,25.5,34,3,0.0,65.08,26.84,1.5,251.94,252.06,5.66,6.24
2008-06-17 17:00:00,二林,29.75,0.09,1.44,3.78,5.21,20.6,34,3,0.0,70.86,26.82,1.9,249.56,250.59,7.08,6.24
2008-06-17 18:00:00,二林,28.21,0.09,0.73,0.93,1.65,24.1,28,9,0.0,77.16,26.61,0.8,237.65,229.78,5.69,6.1
2008-06-17 19:00:00,二林,27.74,0.08,0.47,0.36,0.83,23.1,27,5,0.0,77.96,26.9,0.5,235.63,238.61,5.84,5.75
2008-06-17 20:00:00,二林,27.44,0.1,0.54,1.13,1.66,21.9,30,5,0.0,79.29,27.25,0.6,236.86,232.62,4.28,4.83
2008-06-17 21:00:00,二林,27.32,0.17,0.24,5.28,5.51,17,32,4,0.0,80.66,27.14,1.5,220.75,207.45,3.77,3.75
2008-06-17 22:00:00,二林,27.27,0.23,0.92,13.74,14.66,9.7,29,5,0.0,79.55,27.07,2.9,215.72,209.47,3.51,3.23
2008-06-17 23:00:00,二林,27.17,0.18,1.05,8.13,9.19,13.1,27,8,0.0,78.95,27.19,2.2,220.66,225.92,3.32,3.17
2008-06-18 00:00:00,二林,27.01,0.12,0.48,3.94,4.42,19.2,21,4,0.0,79.85,27.14,1.2,214.66,210.5,3,3.03
2008-06-18 01:00:00,二林,26.76,0.14,0.34,5.98,6.32,17.1,20,6,0.0,80.63,26.9,1.6,214.35,220.54,2.87,2.88
2008-06-18 02:00:00,二林,26.51,0.13,0.1,2.32,2.42,20.6,21,3,0.0,81.23,26.47,1.1,212.35,214.6,2.8,2.54
2008-06-18 03:00:00,二林,26.4,0.12,1.6,2.04,3.64,21.3,24,7,0.0,81.05,26.4,0.8,190.2,184.44,2.25,2.42
2008-06-18 04:00:00,二林,25.91,0.12,1.37,2.8,4.17,18.8,28,6,0.0,82.96,26.43,0.3,176.68,179.01,2.43,1.94
2008-06-18 05:00:00,二林,25.45,0.16,2.08,7.61,9.69,11.8,32,10,0.0,84.19,26.36,0.6,153.27,137.93,1.44,1.79
2008-06-18 06:00:00,二林,25.94,0.2,6.71,10.23,16.94,9.2,34,9,0.0,81.71,26.38,1.6,163.34,171.94,1.55,1.31
2008-06-18 07:00:00,二林,27.29,0.21,7.4,9.59,16.99,12.7,30,12,0.0,76.05,26.9,1.8,205.94,232.91,2.92,2.15
2008-06-18 08:00:00,二林,28.8,0.15,2.86,3.45,6.31,21.3,29,16,0.0,71.28,27.18,0.9,222.55,224.56,4.4,3.35
2008-06-18 09:00:00,二林,30.48,0.16,2.59,3.19,5.78,28,27,14,0.0,67.51,27.14,1.9,232.73,235.68,5.41,4.52
2008-06-18 10:00:00,二林,31.6,0.14,2.01,2.45,4.46,38.6,27,16,0.0,62.96,27.08,1.3,235.77,231.82,6.22,5.9
2008-06-18 11:00:00,二林,32.1,0.25,1.54,5.79,7.33,65,35,13,0.0,64.79,27.28,3.9,243.39,243.84,5.39,4.76
2008-06-18 12:00:00,二林,32.55,0.15,1.83,4.2,6.03,50.9,36,20,0.0,59.56,27.23,2.7,246.57,243.99,7.22,6.11
2008-06-18 13:00:00,二林,32.62,0.09,2.06,2.15,4.21,30.1,46,20,0.0,58.16,27.43,1.2,245.53,247.43,5.95,5.65
2008-06-18 14:00:00,二林,32.61,0.09,2.08,1.62,3.71,27,37,14,0.0,61.21,26.97,0.7,256.07,258.64,6.88,5.97
2008-06-18 15:00:00,二林,31.8,0.09,1.67,1.11,2.78,25.6,36,9,0.0,64.95,26.92,0.6,261.34,262.53,6.54,6.49
2008-06-18 16:00:00,二林,31.21,0.09,1.67,1.27,2.94,25.2,25,2,0.0,66.42,26.89,0.6,252.8,257.8,4.67,5.25
2008-06-18 17:00:00,二林,30.88,0.11,1.75,2.24,3.98,25,23,11,0.0,70.19,26.85,0.7,253.64,239.68,3.86,4.15
2008-06-18 18:00:00,二林,29.94,0.13,1.84,3.67,5.51,21.7,25,9,0.0,72.5,26.83,1.2,254.91,260.55,2.3,2.99
2008-06-18 19:00:00,二林,29.09,0.19,1.62,3.67,5.3,18.5,24,15,0.0,77.03,27,0.8,255.89,143.25,1.6,1.46
2008-06-18 20:00:00,二林,28.54,0.18,1.27,5.82,7.09,14.9,26,12,0.0,80.4,27.14,0.8,120.65,125.11,1.17,1.44
2008-06-18 21:00:00,二林,28.47,0.25,1.38,6.27,7.65,13.8,22,11,0.0,81.44,27.2,0.5,144.04,137.06,1.77,1.48
2008-06-18 22:00:00,二林,27.48,0.26,1.92,10.22,12.14,9.5,21,9,0.0,82.68,27.17,0.7,129.15,111.53,1.48,1.84
2008-06-18 23:00:00,二林,26.91,0.3,2.42,13.84,16.26,5.5,24,8,0.0,83.17,27.2,1.1,126.19,131.93,1.22,1.4
2008-06-19 00:00:00,二林,26.86,0.31,3.15,13.61,16.75,5,28,10,0.0,83.09,27.22,1.6,117.94,133.17,1.62,1.27
2008-06-19 01:00:00,二林,26.88,0.27,1.75,12.12,13.87,6.2,42,9,0.0,81.96,27,1.1,137.55,139.94,1.38,1.32
2008-06-19 02:00:00,二林,26.28,0.16,1.43,7.38,8.82,10.1,40,8,0.0,82.37,26.49,1,136.64,138.59,1,1.48
2008-06-19 03:00:00,二林,26.04,0.19,2.08,9.04,11.12,6.8,34,8,0.0,84.11,26.43,0.8,141.15,146.44,1.26,1.27
2008-06-19 04:00:00,二林,25.71,0.17,3.3,10.48,13.77,4.8,21,6,0.0,84.73,26.44,1.4,134.02,125.54,1.4,1.64
2008-06-19 05:00:00,二林,25.4,0.17,3.87,8.34,12.21,8.1,17,5,0.0,85.13,26.45,0.8,106.32,104.16,1.39,1.27
2008-06-19 06:00:00,二林,26.68,0.2,9.88,8.51,18.39,8.4,34,9,0.0,81.34,26.44,3,106.73,101.26,0.8,0.55
2008-06-19 07:00:00,二林,28.68,0.2,6.75,7.43,14.18,13.9,37,12,0.0,75.92,27,2.3,120.42,120.31,1.42,1.12
2008-06-19 08:00:00,二林,29.99,0.15,4.92,6.1,11.02,19.2,39,12,0.0,70.32,27.04,4.3,223.87,244.28,2.8,1.93
2008-06-19 09:00:00,二林,31.14,0.14,,,,21.3,0#,0#,0.0,66.5,27.33,5,239.64,226.99,3.13,2.98
2008-06-19 10:00:00,二林,32.46,0.12,,,,,0#,0#,0.0,61.98,27.19,,252.01,260.91,2.93,2.49
2008-06-19 11:00:00,二林,32.51,0.12,,,,,12,19,0.0,66.12,27.48,,276.67,287.57,2.45,2.86
2008-06-19 12:00:00,二林,32.83,.1#,,,,35.8#,20,17,0.0,66.41,27.4,-1.5#,287.96,282.19,4.3,3.41
2008-06-19 13:00:00,二林,32.65,0.09,.58#,,.97#,36.8,22,15,0.0,66.49,27.91,-1.5#,284.65,282.39,3.79,3.88
2008-06-19 14:00:00,二林,32.29,0.09,.58#,,.97#,39.1,26,19,0.0,67.34,27.86,3.4,284.74,278.64,4.23,4.19
2008-06-19 15:00:00,二林,31.91,0.08,2.37#,2.19#,4.56#,28.4,24,16,0.0,66.56,27.81,1,285.26,287.78,3.46,3.93
2008-06-19 16:00:00,二林,31.12,0.09,1.97,1.87,3.84,28.1,26,13,0.0,70.9,27.67,0.7,291.24,294.05,2.06,2.68
2008-06-19 17:00:00,二林,30.08,0.1,1.31,2.35,3.66,34.3,32,8,0.0,75.19,27.32,0.9,311.23,318.88,1.72,1.59
2008-06-19 18:00:00,二林,29.76,0.11,1.48,3.37,4.85,28.3,29,8,0.0,75.44,26.9,1.1,299.87,299.96,0.75,0.89
2008-06-19 19:00:00,二林,29.42,0.11,1.24,2.81,4.06,22.4,29,8,0.0,77.58,26.72,0.7,324.14,320.65,0.71,0.45
2008-06-19 20:00:00,二林,29.49,0.09,1.11,2.55,3.66,22,21,6,0.0,77.02,26.72,0.5,93.83,81.8,1.01,0.31
2008-06-19 21:00:00,二林,28.93,0.15,1.31,5.01,6.32,17.1,26,7,0.0,79.87,26.69,0.6,110.64,141.11,0.66,0.83
2008-06-19 22:00:00,二林,28.89,0.15,1.37,5.21,6.58,16,22,7,0.0,79.6,26.68,0.8,165.71,119.35,1.22,0.5
2008-06-19 23:00:00,二林,28.14,0.21,1.41,9.69,11.1,9.8,23,8,0.0,83.03,27.07,0.8,127.48,114.42,0.8,1.08
2008-06-20 00:00:00,二林,28.08,0.27,3.01,14.77,17.78,5.5,34,13,0.0,82.8,27.19,1.8,161.51,179.31,1.27,0.8
2008-06-20 01:00:00,二林,27.87,0.24,6.34,13.86,20.19,5.2,45,21,0.0,83.29,27.21,2.4,161.23,159.48,1.1,1.09
2008-06-20 02:00:00,二林,27.79,0.2,4.18,12.64,16.82,5.2,58,26,0.0,82.6,27.14,1.5,170.95,187.27,0.61,0.73
2008-06-20 03:00:00,二林,27.5,0.18,4.26,10.8,15.06,5,58,18,0.0,82.51,27.13,1.4,152.17,147.77,1.28,1.1
2008-06-20 04:00:00,二林,27.02,0.19,8.66,8.43,17.08,5.2,49,16,0.0,83.6,27.21,1.9,153.28,177.25,0.65,0.84
2008-06-20 05:00:00,二林,26.7,0.18,11.32,7.27,18.59,7.5,42,9,0.0,83.75,27,2.2,223.15,297.47,0.49,0.46
2008-06-20 06:00:00,二林,27.74,0.18,6.68,5.68,12.35,8.7,37,14,0.0,78.41,26.74,1.6,168.21,117.15,0.46,0.39
2008-06-20 07:00:00,二林,29.65,0.15,3.84,4.92,8.76,17,41,13,0.0,71.81,26.88,3,317.55,294.67,1.18,0.37
2008-06-20 08:00:00,二林,30.81,0.11,2.02,2.83,4.85,22.9,28,21,0.0,65.94,26.93,2.4,310.93,308.6,1.47,1.03
2008-06-20 09:00:00,二林,30.82,0.1,1.5,2.52,4.01,24.9,34,17,0.0,67.79,26.94,1.8,311.25,312.76,2.43,1.67
2008-06-20 10:00:00,二林,31.63,0.07,1.6,1.55,3.15,25.2,25,5,0.0,65.1,27.06,2,310.98,316.02,2.44,2.04
2008-06-20 11:00:00,二林,31.95,0.08,1.05,1.46,2.51,27,9,8,0.0,66.36,27.35,1.4,293.21,294.86,2.99,2.67
2008-06-20 12:00:00,二林,32.1,0.09,1.19,1.38,2.58,27.4,21,8,0.0,65.73,27.28,1.2,287.86,287.07,3.22,3.04
2008-06-20 13:00:00,二林,32.78,0.08,0.98,1.74,2.72,29.5,16,7,0.0,64.57,27.64,1.3,287.65,287.3,3.38,3.13
2008-06-20 14:00:00,二林,32.66,0.07,1.51,2.17,3.68,28.7,20,8,0.0,64.04,27.58,1.3,286.18,284.31,3.9,3.44
2008-06-20 15:00:00,二林,32.33,0.07,1.34,2.06,3.41,27,20,9,0.0,64.06,27.86,1.3,288.04,280.4,3.14,3.35
2008-06-20 16:00:00,二林,32.01,0.09,3.45,5.89,9.34,25.3,25,12,0.0,66.1,27.6,2.1,288.9,284.55,3.47,2.91
2008-06-20 17:00:00,二林,31.02,0.1,1.62,3.04,4.66,26.4,29,12,0.0,70.72,27.49,1.4,287.81,288.07,2.63,2.5
2008-06-20 18:00:00,二林,29.77,0.12,1.32,3.01,4.33,22.2,26,13,0.0,74.89,27.06,1.6,282,284.75,1.62,1.95
2008-06-20 19:00:00,二林,28.81,0.16,1.17,3.7,4.87,16.2,26,16,0.0,79.18,26.81,1.2,273,263.72,2.14,1.71
2008-06-20 20:00:00,二林,28.61,0.13,0.99,2.77,3.76,19.7,26,16,0.0,79.28,26.76,1.1,271.37,270.54,1.59,1.8
2008-06-20 21:00:00,二林,28.48,0.16,1.06,5.13,6.19,17.3,16,16,0.0,80.47,26.7,1.5,259.03,255.64,1.53,1.57
2008-06-20 22:00:00,二林,28.19,0.16,1,7.85,8.86,13.6,29,13,0.0,82.42,26.68,1.6,224.47,231.83,1.43,1.4
2008-06-20 23:00:00,二林,28.04,0.14,0.73,6.17,6.9,14.4,23,11,0.0,82.61,27.15,1.4,214.95,133.53,0.99,0.53
2008-06-21 00:00:00,二林,27.89,0.14,1.17,5.43,6.6,11,35,10,0.0,84.32,27.18,1,108.44,166.88,0.48,0.66
2008-06-21 01:00:00,二林,27.87,0.1,0.72,4.39,5.11,13.7,21,10,0.0,83.91,27.19,1,199.05,223.02,1.25,0.78
2008-06-21 02:00:00,二林,27.46,0.1,0.63,4.72,5.35,15.3,19,7,0.0,85.05,27.14,0.8,210.73,169.19,0.71,0.93
2008-06-21 03:00:00,二林,27.21,0.09,1.27,3.37,4.65,16,11,10,0.0,85.69,27.12,0.7,213.6,226.08,0.92,0.76
2008-06-21 04:00:00,二林,27.02,0.1,1.41,4.38,5.79,15.1,26,11,0.0,86.23,27.08,0.8,191.63,163.86,1.22,1.26
2008-06-21 05:00:00,二林,27.04,0.11,1.64,4.71,6.34,14.4,33,16,0.0,86.34,26.97,1,171.31,147.75,0.96,1.17
2008-06-21 06:00:00,二林,27.71,0.15,3.06,5.8,8.86,13.6,46,21,0.0,85.14,26.64,1.5,179.86,202.16,1.26,0.9
2008-06-21 07:00:00,二林,28.65,0.13,2.69,3.68,6.37,19.2,36,19,0.0,81.54,26.75,2,252.76,249.72,2.18,1.91
2008-06-21 08:00:00,二林,29.5,0.1,2.34,3.33,5.67,22.5,39,14,0.0,76.92,26.86,3,268.9,270.5,4.01,3.66
2008-06-21 09:00:00,二林,30.54,0.11,3.39,5.51,8.91,26.8,27,7,0.0,72.7,26.92,5.1,275.32,285.14,3.7,3.78
2008-06-21 10:00:00,二林,31.17,0.11,3.11,4.39,7.5,28.1,31,14,0.0,69.04,27.06,4.9,279.96,276.86,4.81,4.23
2008-06-21 11:00:00,二林,31.57,0.09,2.4,3.11,5.51,33.3,37,17,0.0,66.91,27.23,3.3,278.42,281.07,4.52,4.29
2008-06-21 12:00:00,二林,31.85,0.09,1.73,1.77,3.5,35.3,43,18,0.0,64.7,27.29,2.2,272.9,272.9,4.58,4.51
2008-06-21 13:00:00,二林,31.79,0.1,1.75,2.45,4.19,39.5,43,13,0.0,64.4,27.4,4,273.72,274.63,4.08,4.09
2008-06-21 14:00:00,二林,31.49,0.13,3.33,8.87,12.2,34.5,36,18,0.0,66.57,27.67,9.3,274.64,274.51,3.72,3.79
2008-06-21 15:00:00,二林,31.39,0.16,3.25,10.75,14,35.7,37,19,0.0,67.57,27.55,9.8,274.19,275.24,3.92,3.66
2008-06-21 16:00:00,二林,31.04,0.17,3.55,13.61,17.16,30.6,37,19,0.0,69.86,27.63,9.9,279.69,277.55,2.55,2.81
2008-06-21 17:00:00,二林,30.03,0.19,3.33,15.9,19.23,23.8,40,15,0.0,74.01,27.21,8.6,279.62,280.32,2.03,2.22
2008-06-21 18:00:00,二林,29.26,0.22,2.41,17.44,19.85,19.1,48,22,0.0,76.99,26.91,7.5,270.35,264.48,1.18,1.51
2008-06-21 19:00:00,二林,28.54,0.22,1.61,15.46,17.07,16.8,50,29,0.0,78.92,26.79,5.4,249.5,191.79,0.68,0.93
2008-06-21 20:00:00,二林,27.92,0.32,1.28,10.06,11.33,20.8,55,34,0.0,80.05,26.68,2.2,226.16,231.76,1.67,1.26
2008-06-21 21:00:00,二林,27.27,0.23,1.26,6,7.26,16.6,50,30,0.0,80.45,26.62,1.3,214.49,195.51,1.1,1.46
2008-06-21 22:00:00,二林,26.87,0.26,1.75,7.79,9.54,9.3,51,24,0.0,82.19,26.59,1.1,197.64,187.46,1.14,1.25
2008-06-21 23:00:00,二林,26.63,0.24,1.55,8.65,10.2,7.4,50,26,0.0,82.85,27.02,1.2,181.39,170.65,1.04,1.14
2008-06-22 00:00:00,二林,26.42,0.28,1.95,10.3,12.25,6.9,54,25,0.0,83.51,27.23,1.4,145.21,137.06,0.74,1.06
2008-06-22 01:00:00,二林,26.62,0.32,5.45,14.72,20.17,5.2,51,27,0.0,83.48,27.15,1.5,151.86,144.93,1.18,1.04
2008-06-22 02:00:00,二林,26.23,0.39,8.58,16.36,24.94,4.1,54,20,0.0,84.69,27.16,2.6,136.24,139.98,1.46,1.49
2008-06-22 03:00:00,二林,26.15,0.35,3,13.15,16.15,4.9,53,27,0.0,85.32,27.22,1.9,136.8,142.59,1.34,1.37
2008-06-22 04:00:00,二林,25.86,0.29,2.03,10.43,12.47,6.4,63,31,0.0,84.28,27.17,1.3,140.63,141.34,1.57,1.42
2008-06-22 05:00:00,二林,25.35,0.23,1.96,8.05,10.01,10.4,57,34,0.0,83.91,26.82,1.2,120.81,142.77,1.26,1.37
2008-06-22 06:00:00,二林,26.29,0.25,4.51,7.64,12.15,12.5,56,28,0.0,80.05,26.57,1.5,137.53,142.8,2,1.75
2008-06-22 07:00:00,二林,28.25,0.24,3.91,6.95,10.86,19.8,53,32,0.0,75.89,26.68,2.8,143,155.46,1.73,1.74
2008-06-22 08:00:00,二林,29.57,0.17,2.65,4.04,6.68,30,49,34,0.0,72.93,26.8,3.1,222.89,245.1,2.41,1.85
2008-06-22 09:00:00,二林,30.72,0.14,1.67,3.3,4.97,36.4,46,33,0.0,69.38,26.95,2.5,260.24,278.79,2.55,2.35
2008-06-22 10:00:00,二林,31.47,0.1,2.44,4.31,6.75,32.2,35,24,0.0,69.51,27.15,3.4,277.45,276.92,3.25,3
2008-06-22 11:00:00,二林,32.31,0.11,2.28,3.86,6.14,45.6,33,17,0.0,65.11,27.25,4.1,278.48,272.43,3.3,2.72
2008-06-22 12:00:00,二林,32.8,0.08,2.01,3.56,5.56,43.9,33,14,0.0,63.61,27.33,4.2,284.64,284.75,3.5,3.09
2008-06-22 13:00:00,二林,33.04,0.08,1.62,3.05,4.66,41.1,25,12,0.0,60.75,27.49,3.3,280.62,281.35,3.92,3.81
2008-06-22 14:00:00,二林,32.98,0.09,1.79,4.57,6.36,43.9,28,15,0.0,60.3,27.72,5,282.16,282.63,3.61,3.62
2008-06-22 15:00:00,二林,32.55,0.11,2.29,5.31,7.6,37.8,20,11,0.0,59.81,27.59,7.5,277.65,273.07,3.78,3.6
2008-06-22 16:00:00,二林,31.77,0.11,3.02,6.49,9.51,29.3,29,14,0.0,62.89,27.68,7,276.87,269.19,3.94,3.45
2008-06-22 17:00:00,二林,30.76,0.12,2.57,5.59,8.16,25.6,22,15,0.0,67.03,27.44,5.6,274.3,273.49,2.68,3.22
2008-06-22 18:00:00,二林,29.54,0.11,1.69,2.66,4.36,25.1,27,14,0.0,73.53,27.05,2.2,283.58,297.79,1.28,1.98
2008-06-22 19:00:00,二林,28.6,0.16,1.42,4.17,5.59,22.5,31,18,0.0,78.03,26.85,1.2,307.73,305.97,0.45,0.78
2008-06-22 20:00:00,二林,28.47,0.19,1.54,6.31,7.85,21.6,36,10,0.0,78.67,26.69,0.9,267.96,164.15,0.45,0.21
2008-06-22 21:00:00,二林,28.2,0.24,1.84,9.38,11.22,13.3,29,21,0.0,79.74,26.68,1,145.87,124.3,0.96,0.56
2008-06-22 22:00:00,二林,27.39,0.25,2.04,10.9,12.94,10.4,32,16,0.0,82.31,26.59,1,114.74,128.73,0.5,0.59
2008-06-22 23:00:00,二林,27.09,0.21,1.74,9.5,11.23,10.9,39,20,0.0,83.09,27.04,1.2,115.3,103.37,0.45,0.55
2008-06-23 00:00:00,二林,26.52,0.19,1.87,7.81,9.68,11.6,46,14,0.0,85.11,27.31,0.6,99.04,147.73,1.09,0.75
2008-06-23 01:00:00,二林,26.58,0.18,1.37,8.25,9.62,11.2,49,21,0.0,84.12,27.16,1.1,131.8,153.11,0.79,0.63
2008-06-23 02:00:00,二林,26.35,0.24,2.33,10.26,12.6,7.3,41,22,0.0,84.31,27.17,1.2,210.63,297.93,0.45,0.47
2008-06-23 03:00:00,二林,25.97,0.23,6.19,8.56,14.74,5.9,51,21,0.0,85.26,27.23,0.8,338.98,294.95,0.64,0.31
2008-06-23 04:00:00,二林,25.8,0.2,2.76,8.02,10.77,7,43,16,0.0,85.65,27.17,0.9,263.93,269.99,0.45,0.58
2008-06-23 05:00:00,二林,25.28,0.28,12.41,7.45,19.85,7.1,52,14,0.0,86.72,26.86,0.8,97.53,85.62,1.16,0.87
2008-06-23 06:00:00,二林,26.44,0.26,9.27,8.11,17.38,8.8,44,19,0.0,85.94,26.6,1.8,85.33,73.53,1.14,1.2
2008-06-23 07:00:00,二林,28.47,0.19,4.63,6.74,11.36,20.2,51,23,0.0,78.75,26.75,3.5,48.23,52.51,1.87,1.42
2008-06-23 08:00:00,二林,29.81,0.19,2.88,6.59,9.47,35.1,54,26,0.0,71.4,26.9,3.5,47.8,30.3,1.67,1.35
2008-06-23 09:00:00,二林,30.41,0.27,3.01,9.93,12.95,42.1,58,27,0.0,68.82,26.96,5.1,26.15,309.21,1.52,0.92
2008-06-23 10:00:00,二林,31.24,0.24,2.83,9.32,12.14,54.6#,75,27,0#,67.83,27.06,5.6#,319.23,309.77,2.52,1.2
2008-06-23 11:00:00,二林,31.45,0.13,1.62#,2.05#,3.67#,49,59,33,0.0,68.5,27.45,2.4,303.95,297.85,2.17,2.2
2008-06-23 12:00:00,二林,31.76,0.12,1.68,1.91,3.58,45.7,54,28,0.0,66.95,27.66,2.1,315.98,313.9,2.55,2.29
2008-06-23 13:00:00,二林,31.87,0.1,1.83,2,3.83,43.7,26,18,0.0,66.94,27.68,1.7,306.49,299.06,2.76,2.54
2008-06-23 14:00:00,二林,31.96,.09#,1.66,1.91,3.56,39.6,0#,0#,0.0,66.01,27.53,1.5,296.5,285.24,2.94,2.7
2008-06-23 15:00:00,二林,31.75,0.11,1.73,2.37,4.1,41.6#,0#,0#,0#,66.4,27.82,1.5#,292.01,292.02,2.75,2.61
2008-06-23 16:00:00,二林,31.18,0.13,2.3#,2.06#,4.36#,42.5,21,20,0.0,67.79,27.75,1.8,296.23,321.74,1.55,1.94
2008-06-23 17:00:00,二林,30.78,0.15,1.66,2.55,4.21,45.3,27,18,0.0,68.8,27.27,2.1,332.22,310.32,1.48,0.99
2008-06-23 18:00:00,二林,29.58,0.15,1.4,2.86,4.26,38.7,27,17,0.0,75.92,26.98,1.7,293.26,294.95,1.29,1.45
2008-06-23 19:00:00,二林,28.59,0.17,1.33,3.56,4.89,31.3,36,20,0.0,80.52,26.73,1.1,300.65,302.2,0.62,0.92
2008-06-23 20:00:00,二林,28.62,0.16,1.47,5.27,6.74,30.1,44,22,0.0,80.06,26.71,0.8,306.27,100.47,0.45,0.17
2008-06-23 21:00:00,二林,28.51,0.22,1.94,8.51,10.45,23.1,50,25,0.0,80.9,26.62,0.9,167.66,218.11,1.02,0.56
2008-06-23 22:00:00,二林,28.29,0.23,1.44,7.17,8.61,21,54,24,0.0,82.15,26.65,0.9,133.71,117.67,1.3,1.06
2008-06-23 23:00:00,二林,28.11,0.23,1.19,8.03,9.21,20.1,49,30,0.0,83.23,27.25,0.9,106.74,124.94,1.14,0.91
2008-06-24 00:00:00,二林,28.32,0.29,1.12,12.7,13.81,14.4,60,35,0.0,82.16,27.21,1.5,124.15,118.6,0.91,1.18
